latitude,longitude,application_permit_number,blockgroup
47.6411321,-122.30011199,6263249,87261.0
47.64817723,-122.39390993,6263244,4497.0
47.59986383,-122.32674261,6261817,46593.0
47.54553972,-122.27167461,6263180,59147.0
47.62149429,-122.33120552,6262909,79465.0
47.73120505,-122.33362548,6259043,158079.0
47.64868312,-122.3256587,6260665,194685.0
47.67736571,-122.28738143,6258976,173668.0
47.6470491,-122.40786338,6244315,24604.0
47.610431,-122.33207691,6263101,72388.0
47.66810849,-122.35667342,6263092,120291.0
47.60765132,-122.33481388,6263093,125327.0
47.61578904,-122.33727143,6260078,79469.0
47.62742226,-122.3536282,6260498,79467.0
47.6753017,-122.2988463,6262839,156816.0
47.70802719,-122.28425792,6262846,162441.0
47.67682268,-122.39407153,6262325,76044.0
47.67701135,-122.2948752,6262847,120303.0
47.67294138,-122.28998265,6262838,156804.0
47.63174551,-122.35691745,6232532,129000.0
47.72407208,-122.3606032,6251361,158084.0
47.67341075,-122.29988459,6263037,156816.0
47.62225112,-122.31088404,6262987,80093.0
47.60331562,-122.33390674,6260484,114114.0
47.61195348,-122.33168608,6262999,72388.0
47.63542283,-122.36932545,6262978,39297.0
47.62402492,-122.33756682,6262985,79469.0
47.60896713,-122.33482136,6262982,125327.0
47.69232244,-122.37115034,6228865,97305.0
47.67618794,-122.35885834,6260473,194098.0
47.7223684,-122.34153198,6219785,167310.0
47.58377356,-122.38745527,6262943,86413.0
47.57456077,-122.346659,6262717,121270.0
47.62042202,-122.29199674,6262920,123308.0
47.52657998,-122.26079572,6259230,161500.0
47.57817683,-122.30644683,6261186,93039.0
47.69389372,-122.34422531,6257340,210959.0
47.59875133,-122.3137108,6262836,95347.0
47.67533241,-122.31785039,6262834,121801.0
47.61296669,-122.33927313,6262830,79464.0
47.65051361,-122.37586043,6262824,10926.0
47.60399886,-122.32378355,6259890,42798.0
47.59330064,-122.32651315,6261826,47167.0
47.60765132,-122.33481388,6262817,125327.0
47.67123304,-122.39796912,6261571,70062.0
47.67935558,-122.38586568,6262779,76078.0
47.59767176,-122.33468831,6262763,47167.0
47.61229918,-122.33630178,6262750,72388.0
47.6070606,-122.30967102,6259160,131271.0
47.60968619,-122.33380671,6252948,72388.0
47.62613023,-122.36187825,6259520,79466.0
47.5697033,-122.38778746,6259532,114651.0
47.64006088,-122.39460223,6262757,10922.0
47.60780609,-122.34014965,6261203,53976.0
47.69372653,-122.35425331,6262473,64551.0
47.6511556,-122.35024986,6262703,55384.0
47.57540697,-122.38974517,6260232,194077.0
47.58236504,-122.399217,6262690,117112.0
47.56692615,-122.39047177,6262693,97820.0
47.55362868,-122.28966384,6260147,107698.0
47.61459852,-122.31725886,6262688,80089.0
47.61341249,-122.34598247,6257303,132929.0
47.68589919,-122.31184409,6262683,133463.0
47.5437188,-122.28298197,6262587,100456.0
47.64810133,-122.40201995,6262431,132935.0
47.6929622,-122.27033191,6253348,173642.0
47.65952834,-122.33655875,6262655,174272.0
47.60979851,-122.32299334,6262654,125309.0
47.60740726,-122.33778279,6260130,114114.0
47.65598907,-122.34695697,6254768,24603.0
47.61108861,-122.34218313,6260997,123311.0
47.51847629,-122.26257757,6258598,30630.0
47.71665646,-122.31573386,6262611,133460.0
47.60587719,-122.33204966,6262608,125327.0
47.5602894,-122.28915912,6260285,107669.0
47.69235095,-122.31072643,6259553,210964.0
47.60992037,-122.3368814,6258674,125327.0
47.56153176,-122.37905201,6167463,108311.0
47.58501046,-122.29221124,6262436,121837.0
47.64871461,-122.31043187,6256617,20477.0
47.55590605,-122.27512277,6256834,95348.0
47.59913204,-122.30963167,6260990,95347.0
47.63583203,-122.35750494,6262556,70372.0
47.65269118,-122.40860559,6253223,24604.0
47.62892725,-122.30514958,6259899,97303.0
47.57461173,-122.33463224,6258664,47168.0
47.62069424,-122.31041677,6251613,80093.0
47.62659951,-122.3629141,6260512,79466.0
47.62641245,-122.36290428,6260513,79466.0
47.62641245,-122.36290428,6260511,79466.0
47.62659781,-122.3628232,6260514,79466.0
47.57919931,-122.37616108,6262480,121270.0
47.71194305,-122.35847468,6262463,207487.0
47.66028766,-122.28303044,6251399,215653.0
47.58925447,-122.2927696,6255236,121837.0
47.67978662,-122.35190062,6260500,116671.0
47.69305372,-122.32731363,6262430,210962.0
47.54365523,-122.39492508,6256569,85934.0
47.52770469,-122.3588581,6260204,59374.0
47.60890635,-122.31450432,6260676,70772.0
47.6452424,-122.33787016,6261190,24601.0
47.6452424,-122.33787016,6262394,24601.0
47.60876156,-122.3379608,6257996,125327.0
47.55649321,-122.39181622,6242947,181598.0
47.60896713,-122.33482136,6262366,125327.0
47.66306035,-122.35704383,6262358,123282.0
47.66950071,-122.31913787,6260392,55416.0
47.63458142,-122.35909557,6262347,70372.0
47.69112621,-122.31296763,6262346,210964.0
47.65575144,-122.33098329,6262321,100458.0
47.57495976,-122.40385013,6262309,97816.0
47.60587719,-122.33204966,6262307,125327.0
47.60723772,-122.33612134,6262304,125327.0
47.61592079,-122.32040236,6261126,80090.0
47.64796625,-122.35226786,6256145,4505.0
47.60573523,-122.33029353,6262277,42802.0
47.69784364,-122.31689976,6250094,54144.0
47.62522169,-122.35708127,6261383,54145.0
47.5576787,-122.28147878,6254701,107670.0
47.59696625,-122.32413802,6260864,46592.0
47.6057112,-122.29238068,6258547,87623.0
47.6335406,-122.28920145,6262215,180767.0
47.57366118,-122.29433811,6259249,86442.0
47.57035101,-122.38282672,6258112,117114.0
47.59705429,-122.32814922,6260805,47167.0
47.55447001,-122.30837913,6261879,107699.0
47.55421781,-122.30850261,6261877,107699.0
47.53721641,-122.38687597,6262014,170300.0
47.68308893,-122.36205906,6258197,116673.0
47.56522374,-122.3220682,6262124,47168.0
47.62423885,-122.29573429,6262122,44844.0
47.662331,-122.33670155,6262113,174272.0
47.63132777,-122.30965305,6262102,82130.0
47.6750619,-122.29774082,6262101,156816.0
47.64790276,-122.34047871,6258072,24601.0
47.56129357,-122.38453711,6262059,181599.0
47.58081365,-122.39386138,6258940,194077.0
47.64966155,-122.40707715,6262060,24604.0
47.62520732,-122.3673847,6249186,79427.0
47.69190183,-122.3018202,6258264,214175.0
47.68394802,-122.39006357,6262044,76043.0
47.60549679,-122.33320892,6262023,125327.0
47.6411599,-122.34576297,6260941,4502.0
47.54790356,-122.30468941,6261986,180772.0
47.6411599,-122.34576297,6256135,4502.0
47.66889479,-122.36057873,6262010,120288.0
47.64642262,-122.32582934,6259716,194685.0
47.68142294,-122.31904301,6261994,121801.0
47.57808203,-122.28807668,6259102,77295.0
47.61308146,-122.31398047,6257311,80089.0
47.65429836,-122.32619054,6257806,127390.0
47.62822367,-122.28465111,6261909,87971.0
47.64009085,-122.30975207,6261912,87969.0
47.67177963,-122.32704808,6253429,55380.0
47.61123274,-122.34447687,6261872,123311.0
47.65601036,-122.27287521,6261870,55417.0
47.64942787,-122.35025575,6258695,55384.0
47.63358383,-122.3922137,6261246,62455.0
47.6237957,-122.35911494,6259171,79428.0
47.61822133,-122.28799356,6261812,123308.0
47.61496821,-122.30854374,6257981,129001.0
47.60870784,-122.33885536,6261789,53976.0
47.63572551,-122.3954248,6261796,62455.0
47.60723772,-122.33612134,6261781,125327.0
47.63128754,-122.30215271,6258329,55418.0
47.60723772,-122.33612134,6261773,125327.0
47.61123274,-122.34447687,6261727,123311.0
47.5962517,-122.29901831,6261714,46588.0
47.61822133,-122.28799356,6249647,123308.0
47.63779099,-122.35481818,6261040,77866.0
47.60399886,-122.32378355,6260948,42798.0
47.60967252,-122.33230646,6261690,72388.0
47.67815547,-122.32614655,6259002,120302.0
47.6593684,-122.28887483,6261679,215653.0
47.66526154,-122.36690443,6260888,77869.0
47.61707021,-122.35142365,6260571,220361.0
47.56986711,-122.34897388,6261666,121270.0
47.72634768,-122.2974688,6261644,158056.0
47.68201358,-122.30151884,6258445,131270.0
47.62302146,-122.36477796,6260736,79427.0
47.57702078,-122.38104377,6261632,100457.0
47.57702078,-122.38104377,6258008,100457.0
47.67682251,-122.39389048,6258124,76044.0
47.70660174,-122.33514943,6258287,158342.0
47.57368541,-122.38332072,6255660,100457.0
47.635082,-122.35798212,6261583,70372.0
47.63242743,-122.34529367,6258622,82777.0
47.61725815,-122.34845809,6189381,189281.0
47.55725507,-122.26852413,6261510,107667.0
47.56074581,-122.3951825,6261536,117779.0
47.71496917,-122.34175022,6261533,167311.0
47.61482424,-122.28243802,6261491,127709.0
47.61695645,-122.32966644,6261470,79468.0
47.51579998,-122.37639774,6257558,217753.0
47.61267478,-122.33875982,6258126,79464.0
47.61597954,-122.33086962,6261463,79468.0
47.59705429,-122.32814922,6257512,47167.0
47.61695645,-122.32966644,6261458,79468.0
47.61599683,-122.29388137,6257528,44827.0
47.66498007,-122.38048938,6254661,123281.0
47.71318096,-122.27698486,6251674,162470.0
47.69289429,-122.35910022,6261374,210914.0
47.69008217,-122.34153176,6249801,116670.0
47.60109084,-122.29059779,6260953,127709.0
47.6177921,-122.34525345,6261335,189282.0
47.61939518,-122.28417496,6239878,123308.0
47.53095107,-122.34651845,6261329,59166.0
47.68271927,-122.35013168,6256086,194701.0
47.60661505,-122.30732816,6261210,131271.0
47.67815547,-122.32614655,6258651,120302.0
47.68437999,-122.32960648,6256330,116668.0
47.66093005,-122.3424023,6258396,92720.0
47.56419256,-122.31382089,6258621,49627.0
47.51460778,-122.25675676,6245834,162151.0
47.6488239,-122.34906542,6261278,55384.0
47.69746875,-122.31621764,6257893,54144.0
47.61320245,-122.31460047,6261275,80089.0
47.50335706,-122.37685116,6254020,157684.0
47.63375163,-122.36873839,6261241,82778.0
47.63375163,-122.36873839,6253894,82778.0
47.70825431,-122.32378343,6257813,163055.0
47.61091303,-122.33668191,6261256,125327.0
47.59626861,-122.29467897,6260583,121838.0
47.60148186,-122.33380268,6261243,46594.0
47.62838903,-122.31225947,6261234,82130.0
47.57942703,-122.30468003,6257860,93039.0
47.55424711,-122.26553432,6261236,107667.0
47.68112852,-122.37021331,6250799,127393.0
47.67665214,-122.35975346,6261214,194098.0
47.60842584,-122.3330673,6261219,72388.0
47.61230445,-122.29466831,6261215,67331.0
47.67665214,-122.35975346,6258317,194098.0
47.67655169,-122.3596906,6242141,194098.0
47.66334078,-122.32846995,6261206,96760.0
47.65796562,-122.40555572,6257300,53971.0
47.59595595,-122.29218385,6261204,121838.0
47.63457065,-122.36068992,6258134,70372.0
47.66933955,-122.30995649,6261201,122825.0
47.70324412,-122.31264598,6261199,114652.0
47.57284775,-122.40773795,6246801,97816.0
47.60870784,-122.33885536,6258997,53976.0
47.62520732,-122.3673847,6259328,79427.0
47.68908878,-122.33050601,6261158,116668.0
47.65727842,-122.33056599,6261160,100458.0
47.62929639,-122.34195105,6258129,82136.0
47.58445219,-122.39934643,6261156,86415.0
47.69352398,-122.30978375,6260770,210964.0
47.67799556,-122.34917521,6261141,120289.0
47.67440642,-122.40736564,6261127,53973.0
47.67004581,-122.31547137,6261143,122827.0
47.58225074,-122.38356486,6254093,123307.0
47.53042569,-122.40072883,6259615,166844.0
47.69743867,-122.38268544,6261136,210460.0
47.65884742,-122.31831542,6261094,130592.0
47.57755653,-122.38749645,6257602,117113.0
47.58406923,-122.3979281,6256751,86415.0
47.69917859,-122.32681835,6261053,210963.0
47.63758596,-122.39973936,6261051,62455.0
47.68307206,-122.32368776,6256522,121796.0
47.59993359,-122.29314287,6260998,46589.0
47.72191486,-122.36536021,6260989,162437.0
47.67141604,-122.36321046,6259535,120288.0
47.53493032,-122.27288435,6251283,59146.0
47.64582811,-122.32051342,6260972,4506.0
47.53246568,-122.33305727,6254759,59148.0
47.72329879,-122.32113698,6260955,158058.0
47.52943882,-122.38524514,6251214,170328.0
47.51204159,-122.24714105,6251654,186500.0
47.70617017,-122.33898609,6260911,158342.0
47.58227915,-122.30788704,6212917,77296.0
47.55272807,-122.36402004,6259326,85936.0
47.66660638,-122.3059771,6260602,122824.0
47.65652617,-122.34331289,6260605,24603.0
47.61763908,-122.3550815,6257439,186484.0
47.61459852,-122.31725886,6260871,80089.0
47.67138959,-122.35714498,6260894,120291.0
47.5606262,-122.40391227,6256013,85934.0
47.61275016,-122.33686713,6260885,72388.0
47.68470401,-122.30752762,6260606,95346.0
47.58118581,-122.31037762,6260875,77296.0
47.60411466,-122.31776733,6255776,42799.0
47.6061431,-122.33675344,6260872,114114.0
47.62438038,-122.33803863,6257420,79469.0
47.62076737,-122.29820545,6260867,44844.0
47.63649833,-122.28049595,6258599,82117.0
47.72520059,-122.32961988,6260841,167310.0
47.60896713,-122.33482136,6260842,125327.0
47.56194034,-122.379847,6258828,108311.0
47.60942802,-122.29236301,6233054,87623.0
47.64747091,-122.34087877,6257533,24601.0
47.60967252,-122.33230646,6260825,72388.0
47.60740726,-122.33778279,6260820,114114.0
47.61418477,-122.33486766,6260817,79469.0
47.5130692,-122.25730446,6260808,186500.0
47.71527447,-122.34173132,6260072,167311.0
47.58959018,-122.33370691,6259194,47167.0
47.69266241,-122.38087493,6260702,210913.0
47.60282807,-122.31710437,6191681,42799.0
47.61089077,-122.32933488,6260785,72390.0
47.66503385,-122.31281902,6258283,97308.0
47.57270561,-122.38386837,6260761,114651.0
47.62958921,-122.32827144,6257418,82134.0
47.68229568,-122.38458282,6260603,117380.0
47.68005043,-122.2853425,6260687,173668.0
47.51208368,-122.28571253,6244899,113253.0
47.68016322,-122.28323566,6260681,173668.0
47.73002741,-122.33991929,6246868,158080.0
47.68466768,-122.28285828,6246419,214723.0
47.61546001,-122.28374344,6241109,127709.0
47.64046274,-122.29950253,6260691,87261.0
47.60740726,-122.33778279,6257277,114114.0
47.72061872,-122.28710474,6258285,7122.0
47.57727757,-122.29930778,6260660,49625.0
47.66114597,-122.36602576,6260656,55383.0
47.61005381,-122.33611725,6260654,125327.0
47.6256907,-122.30511723,6260634,97303.0
47.64946444,-122.31064572,6257263,20477.0
47.67500033,-122.32924199,6251338,121799.0
47.5529304,-122.39780459,6250578,85934.0
47.6441023,-122.34796566,6260398,4503.0
47.67367025,-122.36374871,6260521,120292.0
47.6334157,-122.32533642,6255913,82134.0
47.60992037,-122.3368814,6257185,125327.0
47.66665099,-122.31708654,6254679,97308.0
47.56309509,-122.36412529,6258577,44138.0
47.67038683,-122.26655758,6260127,23553.0
47.67280687,-122.35976113,6260556,120292.0
47.61275016,-122.33686713,6260548,72388.0
47.68975321,-122.32465764,6260538,116668.0
47.68442159,-122.34026257,6256347,116670.0
47.73025442,-122.28495674,6255043,203689.0
47.63397631,-122.36813969,6254826,82778.0
47.55134432,-122.36463676,6258690,85936.0
47.65086607,-122.35413557,6260277,55384.0
47.58653967,-122.38266,6260475,123307.0
47.68822253,-122.34238612,6258452,116670.0
47.61109917,-122.32722423,6260467,72391.0
47.52970739,-122.38148801,6260461,95345.0
47.67681063,-122.39214267,6258786,76039.0
47.65350505,-122.41264449,6257857,81602.0
47.61707021,-122.35142365,6256996,220361.0
47.66379297,-122.2834422,6258814,215641.0
47.66334081,-122.28377761,6258813,215641.0
47.66320448,-122.28399567,6258812,215641.0
47.66281005,-122.28427539,6258811,215641.0
47.66255028,-122.28425501,6258810,215641.0
47.68005878,-122.39469324,6257623,117381.0
47.5605539,-122.36593618,6260408,44139.0
47.58673148,-122.32086105,6258652,47166.0
47.68020003,-122.36226188,6260400,116672.0
47.67797119,-122.36073349,6259175,194098.0
47.66245148,-122.28338517,6258809,215641.0
47.66245148,-122.28338517,6258808,215641.0
47.61228909,-122.30045168,6256647,67331.0
47.67794508,-122.36957551,6260205,76045.0
47.65638297,-122.35369872,6260381,92719.0
47.60809982,-122.28436051,6260371,87623.0
47.66245148,-122.28338517,6258807,215641.0
47.66268256,-122.33466613,6260355,96760.0
47.66297489,-122.28338148,6258806,215641.0
47.66265536,-122.28356922,6258805,215641.0
47.66245148,-122.28338517,6258734,215641.0
47.67230967,-122.27459668,6257509,121804.0
47.6622354,-122.28356619,6258733,215641.0
47.66192759,-122.28358931,6258732,215641.0
47.66153081,-122.28374803,6258731,215641.0
47.66153081,-122.28374803,6258730,215641.0
47.66174138,-122.2840955,6258729,215641.0
47.66153126,-122.28401439,6258728,215641.0
47.66145041,-122.28427861,6258727,215641.0
47.65342335,-122.27725967,6260364,55417.0
47.66149893,-122.28450907,6254897,215641.0
47.6928808,-122.30728532,6259406,210964.0
47.62667824,-122.32966519,6260348,82134.0
47.69292576,-122.3335637,6260245,210962.0
47.59962187,-122.33248675,6260079,46594.0
47.63315255,-122.27669496,6260292,87971.0
47.53139414,-122.27139658,6236312,161497.0
47.70842911,-122.33321386,6258873,163056.0
47.50904971,-122.38465727,6253529,186499.0
47.64683519,-122.32673939,6256385,194685.0
47.54160731,-122.39606652,6256821,85934.0
47.63361901,-122.32491803,6260257,82134.0
47.66444258,-122.31290694,6256788,20475.0
47.69943793,-122.32468755,6260239,210963.0
47.55124551,-122.36326792,6256938,85936.0
47.67536002,-122.32692207,6256331,121799.0
47.66793128,-122.31107864,6260228,122826.0
47.63367748,-122.34513922,6259826,82777.0
47.61951527,-122.32283627,6258568,219181.0
47.64360245,-122.30233796,6256855,87261.0
47.68281518,-122.37389593,6259938,116674.0
47.62520732,-122.3673847,6255567,79427.0
47.66008312,-122.35366749,6256906,92719.0
47.56036525,-122.38207704,6259883,181599.0
47.66213678,-122.39803993,6239281,10924.0
47.60062565,-122.29406793,6260176,46589.0
47.55843485,-122.31079472,6260148,107700.0
47.61579529,-122.3382273,6255765,79464.0
47.61974503,-122.35111913,6257171,79428.0
47.59857109,-122.29799774,6259274,46589.0
47.59655626,-122.29289751,6257988,121838.0
47.59180955,-122.293643,6249318,180768.0
47.52875966,-122.35868881,6254355,59374.0
47.56802254,-122.40976412,6259562,97818.0
47.66988534,-122.32376065,6260083,55380.0
47.68190697,-122.39598157,6260076,117381.0
47.57984915,-122.38578423,6255023,117113.0
47.59526851,-122.29935011,6259469,46588.0
47.6807454,-122.30099798,6255581,131270.0
47.71193795,-122.30710702,6260061,162473.0
47.6488239,-122.34906542,6256137,55384.0
47.56153176,-122.37905201,6260015,108311.0
47.55694998,-122.31371126,6255270,132934.0
47.5217396,-122.36182351,6260014,9516.0
47.70350406,-122.3737412,6252835,185881.0
47.6180367,-122.34803087,6258030,189281.0
47.67980931,-122.38566937,6259933,117380.0
47.67793965,-122.35664708,6259828,120289.0
47.7018967,-122.29443805,6259926,162472.0
47.66888584,-122.33534842,6257826,191059.0
47.55641736,-122.28429953,6259864,107670.0
47.65331797,-122.34446228,6256602,24603.0
47.67973101,-122.36964712,6259898,127393.0
47.62892725,-122.30514958,6259896,97303.0
47.54261713,-122.27948012,6255948,100456.0
47.60979851,-122.32299334,6259893,125309.0
47.60890635,-122.31450432,6259851,70772.0
47.70208394,-122.38935099,6250823,185882.0
47.63263843,-122.36340322,6257987,82778.0
